0,37,28,99,57,60,141,421,0,191,283,0,0,0,154
0,83,0,4,30,60,116,152,0,226,34,0,0,0,125
0,99,101,106,193,186,443,379,0,421,422,0,0,0,694
0,5,42,43,78,25,24,50,0,66,118,0,0,0,149
0,171,43,304,154,145,570,176,0,508,185,0,0,0,829
0,118,94,167,483,402,1067,555,0,794,483,0,0,0,872
0,41,5,191,183,61,166,210,5,117,268,0,0,2,384
0,949,0,5232,609,356,4959,8193,0,4084,5627,0,0,0,4889
0,120,47,158,205,192,474,309,0,372,291,0,0,0,302
0,88,102,134,135,152,464,200,0,245,122,0,0,0,487
0,126,83,194,207,228,327,673,0,434,309,0,0,0,391
0,0,0,70,32,61,177,92,0,113,170,0,0,0,118
0,5,0,3,7,75,52,280,0,157,152,0,0,0,107
0,125,243,125,256,118,432,391,0,207,347,0,1,0,208
0,804,1460,789,790,709,1387,5150,0,1593,1688,0,0,0,746
0,0,17,25,14,21,42,53,0,67,55,0,0,0,46
0,167,4,224,68,380,1049,695,0,639,551,0,0,0,240
0,17,10,42,73,50,60,38,0,150,36,0,0,0,139
0,189,8,211,140,193,904,402,0,833,560,0,0,0,674
0,8,43,15,4,17,25,65,0,93,157,0,0,0,16
0,44,41,33,9,56,241,91,0,299,161,0,0,0,118
0,67,638,177,147,60,157,1039,0,260,224,0,0,0,130
0,186,1579,150,211,106,263,809,0,472,803,0,0,0,180
0,468,393,194,150,186,798,612,0,1342,1626,0,0,0,315
0,18,17,17,16,21,85,84,0,87,100,0,0,0,38
0,67,58,34,44,51,107,143,0,259,333,0,0,0,98
0,47,335,35,43,12,142,236,0,175,215,0,0,0,123
0,191,31,182,95,101,343,264,0,290,610,0,0,0,220
0,92,6,191,58,135,249,433,0,381,535,0,0,0,155
0,53,196,35,134,142,163,306,0,314,420,0,0,0,214
0,9,12,11,41,14,41,6,0,47,68,0,0,0,40
0,93,1,95,18,136,297,247,0,449,558,0,0,2,150
0,41,14,53,0,45,46,62,0,81,352,0,0,0,113
0,223,521,169,292,122,502,804,0,712,728,0,0,0,261
0,89,32,56,95,115,216,213,0,304,148,0,0,0,163
0,41,17,39,57,12,202,131,0,197,171,0,0,0,199
0,57,10,94,37,79,253,183,0,281,419,0,2,0,113
0,19,89,27,55,14,88,124,0,132,163,0,0,0,97
0,77,47,18,46,94,210,66,0,156,226,0,0,0,143
0,40,102,37,77,58,84,97,0,131,184,0,0,0,55
0,109,8,55,55,142,278,330,0,215,459,0,0,0,187
0,74,27,71,39,78,156,156,0,195,270,0,0,0,71
0,76,40,93,57,52,113,176,0,204,432,0,0,0,137
0,28,69,30,93,33,43,90,0,100,174,0,0,0,120
0,44,31,23,35,44,40,59,0,72,87,0,0,0,87
0,552,209,548,839,632,4497,603,0,1778,3142,0,0,0,2483
0,113,44,396,174,408,1097,830,0,1048,762,0,0,0,969
0,14,15,31,37,42,73,97,0,46,26,0,0,0,92
0,98,17,761,339,43,1211,1967,0,856,642,0,0,0,749
0,12,1,35,16,32,99,149,0,85,56,0,0,0,145
0,4,9,55,52,69,209,90,0,149,60,0,0,0,233
0,55,13,145,41,174,254,366,0,382,243,0,0,0,143
0,74,230,210,288,146,320,513,0,395,277,0,0,0,265
0,45,200,120,121,104,247,604,0,337,249,0,0,0,184
0,33,20,38,50,18,81,99,0,89,29,0,0,0,51
0,74,26,255,70,92,324,315,0,291,461,0,0,0,476
0,103,452,268,298,145,490,1818,0,569,480,0,0,0,462
0,40,54,118,96,132,417,472,0,145,189,0,0,0,227
0,88,4,246,81,154,589,686,0,329,449,0,0,0,337
0,1416,55,2837,736,2931,5609,5522,0,5234,5321,0,0,0,6364
0,18,0,73,53,37,552,1047,0,75,394,0,0,0,435
0,1438,1180,3121,1943,2129,5650,7189,0,6499,5670,0,0,0,4277
0,852,2339,1862,1590,1370,2518,12933,0,3895,3717,0,0,0,4779
0,7,8,12,13,26,61,132,0,73,33,0,0,0,31
0,13,53,112,82,50,112,206,0,157,86,0,0,0,94
0,48,41,44,34,70,180,71,0,69,58,0,0,0,6
0,51,0,4,89,198,223,20,0,173,19,0,0,0,289
0,285,236,656,358,194,1546,2157,0,1086,1390,0,0,0,1205
0,172,340,587,273,109,1084,1728,0,376,903,0,0,0,810
0,180,67,312,107,61,676,704,0,187,275,0,0,0,293
0,19,38,38,21,21,59,72,0,44,75,0,0,0,35
0,137,61,140,134,67,320,249,0,366,134,0,0,0,249
0,266,0,378,242,155,419,171,0,269,125,0,0,0,760
0,17,8,34,11,31,74,109,0,61,69,0,0,0,77
0,102,200,124,210,140,381,213,0,458,334,0,0,0,395
0,0,0,0,0,0,1,111,0,0,85,0,0,0,0
0,179,131,115,124,96,225,422,0,514,610,0,0,0,262
0,47,0,22,24,50,113,86,0,114,85,0,0,0,90
0,49,38,119,73,71,220,86,0,175,303,0,0,0,199
0,99,495,101,109,66,196,292,0,169,368,0,0,0,184
0,346,1137,452,613,234,798,1432,0,1373,1902,0,0,3,854
0,69,51,82,87,69,293,199,0,281,306,0,0,0,131
0,97,67,94,62,127,303,176,0,236,348,0,0,0,187
0,60,69,22,27,35,134,213,0,192,268,0,0,0,137
0,87,135,49,49,67,210,242,0,277,356,0,0,0,131
0,26,170,44,58,25,67,122,0,149,194,0,0,2,64
0,224,189,339,214,275,944,742,0,1395,1766,0,0,0,388
0,266,1497,328,578,166,398,939,0,1078,898,0,0,0,521
0,20,58,200,200,64,212,153,0,179,266,0,0,0,157
0,42,26,33,58,51,134,107,0,140,171,0,0,0,134
0,161,456,152,166,127,465,566,0,600,777,0,0,0,210
0,18,126,21,41,34,153,113,0,150,244,0,0,0,99
0,54,179,51,115,94,259,151,0,230,296,0,0,0,204
0,31,68,44,17,29,85,68,0,101,108,0,0,0,43
0,11,7,37,70,52,70,23,0,140,100,0,0,0,55
0,108,25,148,106,181,664,256,0,502,522,0,1,0,372
0,19,43,42,40,20,75,70,0,103,138,0,0,0,104
0,219,315,235,243,113,188,498,0,896,820,0,0,0,373
0,88,134,108,229,79,233,145,0,454,579,0,0,0,420
0,232,72,228,121,263,452,608,0,872,1195,0,1,0,231
0,79,31,75,83,53,210,384,0,333,508,0,0,0,309
0,61,78,99,87,60,328,257,0,355,503,0,0,0,391
0,204,556,138,447,136,836,511,0,1046,861,0,0,0,336
0,121,475,222,193,141,399,316,0,541,892,0,0,0,231
0,28,13,1,106,7,61,48,0,114,144,0,0,0,169
0,13,36,7,84,37,30,12,0,63,63,0,0,0,70
0,34,139,17,38,13,39,101,0,89,101,0,0,0,22
0,130,461,127,181,73,157,443,0,443,615,0,0,0,240
0,0,0,400,0,0,0,0,0,296,0,0,0,0,66
0,197,450,1123,635,290,2245,1609,0,1206,1362,0,0,0,1936
0,33,0,444,115,144,836,272,0,140,137,0,0,0,332
0,861,69,1446,292,358,4949,2375,0,1769,2712,0,0,0,3158
0,91,51,87,209,113,284,167,0,351,372,0,0,0,413
0,35,14,88,166,121,125,83,0,132,98,0,0,3,290
0,92,20,168,139,201,405,229,0,515,204,0,0,0,1300
0,40,23,47,153,52,172,88,0,76,168,0,0,0,277
0,1,22,16,22,18,45,2,0,94,27,0,0,0,8
0,326,490,344,376,227,1116,722,0,1109,690,0,0,0,917
0,20,0,0,0,0,51,201,0,108,47,0,0,0,104
0,95,111,106,189,109,419,129,0,537,453,0,0,0,348
0,24,36,249,132,49,98,102,0,110,133,0,0,0,425
0,50,3,26,71,67,179,61,0,123,120,0,0,0,192
0,51,3,81,102,101,157,47,0,189,156,0,2,0,112
0,275,17,794,656,124,2042,1137,0,964,1773,0,0,0,1747
0,0,0,0,267,401,586,415,0,520,379,0,0,0,740
0,76,26,91,96,133,467,214,0,405,374,0,0,0,299
0,27,0,83,155,53,48,67,0,203,95,0,0,0,218
0,53,59,63,56,104,160,173,0,162,114,0,0,0,117
0,250,845,523,751,442,1091,1647,0,1193,1049,0,0,0,800
0,32,106,67,58,87,123,314,0,147,161,0,0,0,141
0,10,36,44,12,35,84,89,0,71,62,0,0,0,61
0,35,74,50,90,41,134,202,0,149,98,0,0,0,142
0,0,13,13,8,4,37,39,0,37,24,0,0,0,30
0,663,562,490,214,865,2874,2048,0,2588,2403,0,2,0,867
0,34,151,58,72,45,94,164,0,170,175,0,0,0,69
0,1,0,6,25,17,11,15,0,35,10,0,0,0,26
0,0,12,2,24,4,27,0,0,25,18,0,0,0,27
0,94,228,102,100,138,245,560,0,302,306,0,0,0,145
0,39,89,35,92,59,291,236,0,251,191,0,0,0,363
0,17,111,41,28,33,65,242,0,78,83,0,0,0,68
0,10,69,20,58,22,50,135,0,37,24,0,0,0,95
0,37,65,61,62,67,265,150,0,150,115,0,0,0,192
0,114,19,148,62,69,591,472,0,374,201,0,0,0,418
0,5,1,10,7,37,61,39,0,45,48,0,0,0,54
0,44,53,111,25,59,198,384,0,116,123,0,0,0,162
0,47,1,52,15,79,196,134,0,143,105,0,0,0,190
0,19,1,24,8,18,50,90,0,47,41,0,0,0,54
0,0,423,268,585,246,329,666,0,293,105,0,0,0,426
0,9,11,21,14,20,18,48,0,36,43,0,0,0,49
0,10,43,4,20,0,13,65,0,50,66,0,0,0,61
0,31,70,78,162,102,250,131,0,70,90,0,0,0,204
0,19,3,34,6,30,78,292,0,51,90,0,0,0,151
0,27,23,22,49,87,95,94,0,117,101,0,0,0,114
0,77,111,33,69,71,177,121,0,116,51,0,0,0,163
0,47,93,109,80,111,295,337,0,266,239,0,1,0,364
0,27,10,34,24,51,133,183,0,128,113,0,0,0,68
0,26,12,45,56,44,70,27,0,119,114,0,0,0,47
0,50,2,5,11,8,37,54,0,57,68,0,0,0,27
0,132,372,108,140,68,203,590,0,348,317,0,0,0,321
0,176,114,159,92,46,383,983,0,344,923,0,0,0,488
0,39,212,119,198,133,296,251,0,423,305,0,0,0,343
0,36,38,20,56,59,152,100,0,202,265,0,0,0,170
0,43,209,50,122,40,107,188,0,195,303,0,0,0,110
0,75,272,92,290,204,637,346,0,580,622,0,0,0,444
0,65,4,86,70,148,262,108,0,354,459,0,0,0,229
0,11,0,47,5,18,62,64,0,53,68,0,0,0,78
0,64,30,197,127,93,402,408,0,375,280,3,0,0,863
0,46,136,39,63,48,165,178,0,162,123,0,0,0,100
0,932,233,596,469,748,2279,2098,0,1739,1760,0,0,0,1249
0,25,148,34,38,16,149,107,0,112,113,0,0,0,65
0,99,94,23,61,66,106,107,0,182,125,0,0,4,114
0,96,0,153,43,41,258,143,0,219,305,0,0,0,130
0,147,24,261,111,207,506,374,0,665,913,0,3,0,427
0,38,31,10,56,21,206,87,0,183,138,0,0,0,65
0,32,74,66,79,21,169,240,0,198,269,0,0,0,139
0,189,290,213,129,104,323,1002,0,559,805,0,0,0,432
0,120,170,75,103,68,279,260,0,431,473,0,0,0,252
0,6,10,3,10,2,22,21,0,14,15,0,0,0,30
0,43,43,69,107,88,93,86,0,177,193,0,1,0,211
0,7,8,9,21,14,8,19,0,10,15,0,0,0,9
0,11,0,1,1,7,20,11,0,13,18,0,0,0,4
0,6,13,5,11,15,33,30,0,38,17,0,1,0,39
0,2,45,30,30,0,18,98,0,10,100,0,0,0,30
0,31,60,132,41,35,107,423,0,78,102,0,0,0,139
0,16,12,4,7,13,17,34,0,56,25,0,0,0,28
0,24,21,155,315,63,166,105,0,203,160,1,0,0,339
0,121,42,226,221,157,578,399,0,422,298,0,0,0,518
0,251,544,483,788,570,1575,647,1,1485,1590,0,1,0,1868
0,225,196,391,759,436,1075,483,0,956,746,0,0,0,887
0,123,0,170,176,33,322,46,0,91,247,0,0,0,296
0,22,46,81,171,29,167,151,0,171,140,0,0,2,91
0,19,17,27,49,35,166,153,0,142,61,0,0,0,75
0,97,78,107,186,143,337,196,0,295,354,0,0,0,395
0,1408,36,4874,1105,856,6799,9366,0,4410,10705,0,1,0,4366
0,89,10,88,197,103,165,71,0,149,104,0,2,2,311
0,27,2,105,140,29,57,49,0,147,130,0,4,0,198
0,37,5,134,125,93,144,75,0,198,135,0,1,0,442
0,45,1,81,51,33,128,91,0,120,53,1,0,0,172
0,5,1,5,5,4,15,13,0,118,27,1,0,0,61
0,17,7,75,82,35,60,33,0,68,102,0,0,0,159
0,14,4,55,112,28,117,47,0,103,80,0,0,0,110
0,4,1,9,18,5,39,13,130,12,107,291,0,0,42
0,16,5,17,58,13,56,64,0,82,104,0,0,0,107
0,1,3,16,12,4,36,19,0,21,32,0,0,1,21
0,0,4,11,8,5,13,15,0,9,22,0,0,178,13
0,6,1,10,29,4,50,14,0,34,36,0,0,0,21
0,1,1,3,9,1,16,12,0,9,20,0,0,0,7
0,1331,31,1765,741,1748,4635,3439,0,4521,4562,0,0,0,3979
0,3,0,29,14,10,12,53,0,47,38,0,5,2,54
0,6,1,3,3,8,2,3,0,13,8,0,2,0,5
0,0,2,3,2,0,2,6,0,8,9,0,0,0,3
0,38,0,17,33,42,84,45,0,155,131,0,29,0,45
0,3,0,0,2,5,5,3,0,11,12,0,18,0,1
0,20,16,20,35,36,50,49,0,78,25,0,0,0,74
0,18,12,6,51,2,2,2,0,7,40,0,1,0,7
0,504,72,277,979,435,111,435,0,1011,789,0,4520,0,371
0,11,1,8,17,12,4,20,0,50,17,0,0,0,23
1,18,1,23,31,4,3,20,1,8,15,0,3,0,53
0,1,0,6,4,5,0,0,0,4,16,0,31,0,9
0,6,0,3,4,3,2,14,0,6,6,0,6,0,4
0,12,0,6,11,6,4,4,0,20,4,0,0,0,13
153,0,0,0,0,0,0,0,0,9,16,0,6,0,0
0,0,0,2,12,4,1,2,0,13,0,0,7,0,3
0,1,0,5,22,9,0,4,0,27,15,0,0,0,9
0,0,0,0,1,5,33,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,46,7,0,0,0,11
0,16,0,0,0,103,22,7,0,37,80,0,0,0,17
0,8,0,58,80,140,81,47,0,167,77,0,18,0,117
0,16,0,24,39,22,20,51,0,82,33,0,5,0,65
0,66,0,78,173,77,66,128,0,352,89,0,4,0,303
0,0,0,17,0,8,0,7,0,0,0,0,9,0,140
0,2,0,4,12,5,2,1,0,1,12,0,0,0,2
0,1,3,0,6,5,8,17,0,17,26,0,3,0,17
0,0,0,0,0,11,0,70,0,0,15,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,22,0,2
0,218,7,3,81,265,386,181,0,509,294,0,2,0,205
0,13,1,15,43,30,11,34,0,49,31,0,0,0,51
0,3,0,2,2,9,5,4,0,18,8,0,4,0,7
0,2,0,8,5,4,3,6,0,9,14,0,2,0,18
0,17,0,0,4,7,4,2,0,13,2,0,0,0,15
0,0,0,9,1,0,0,0,0,0,0,0,0,0,30
0,8,15,3,12,11,7,10,0,42,15,0,0,0,22
0,0,0,6,4,3,3,1,0,4,8,0,1,0,10
0,7,5,8,26,17,4,8,0,37,21,0,6,0,20
0,4,0,15,44,9,13,13,0,96,23,0,7,0,22
0,10,0,9,20,5,6,6,0,28,19,0,8,1,21
0,4,24,60,11,10,42,32,0,14,67,0,26,0,0
0,8,1,24,31,22,25,27,0,46,49,1,0,1,78
